"0","M","410005910","19","算出後３点未満（特別調剤基本料・後減）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","025","3","0","300","0","000","999","0","0","0","0","4","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","3","300","20240401","99999999","25","0010000025","0000000000","0"
"0","M","410006010","27","算出後３点未満（特別調剤基本料・１００分の８０・後減）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","025","3","0","300","0","000","999","0","0","0","0","4","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","3","300","20240401","99999999","26","0010000026","0000000000","0"
"0","M","410006110","27","算出後３点未満（特別調剤基本料・１００分の５０・後減）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","025","3","0","300","0","000","999","0","0","0","0","4","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","3","300","20240401","99999999","27","0010000027","0000000000","0"
"0","M","410006210","31","算出後３点未満（特別調剤基本料・１００分の８０（５０）・後減）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","025","3","0","300","0","000","999","0","0","0","0","4","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","3","300","20240401","99999999","28","0010000028","0000000000","0"
"0","M","410002570","23","調剤基本料（長期投薬）（２回目以降の分割調剤）","12","ﾁｮｳｻﾞｲｷﾎﾝﾘｮｳ","000","000","3","0","500","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","12","0","000","000","000","000","000","000","000","000","000","000","00","00","27","0","1","0","00","0","00","0","10","0","00","00","0","1","7","3","500","20240401","99999999","29","0010000029","0000000000","0"
"0","M","410002670","22","調剤基本料（後発医薬品）（２回目の分割調剤）","12","ﾁｮｳｻﾞｲｷﾎﾝﾘｮｳ","000","000","3","0","500","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","17","0","000","000","000","000","000","000","000","000","000","000","00","00","29","0","1","0","00","0","00","0","10","0","00","00","0","1","7","3","500","20240401","99999999","30","0010000030","0000000000","0"
"0","M","460000880","15","調剤基本料減算（分割回数減算）","17","ﾁｮｳｻﾞｲｷﾎﾝﾘｮｳｹﾞﾝｻﾝ","000","000","7","0","000","0","000","999","0","0","0","9","0","42","0","0","0","0","0","0","6","53","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","00","0","0","0","00","00","0","7","7","7","0","20240401","99999999","31","0010000031","0000000000","0"
"0","M","450001670","15","リフィル処方１回目（最大２回）","12","ﾘﾌｨﾙｼｮﾎｳ1ｶｲﾒ","120","050","3","0","000","0","000","999","0","0","0","0","0","11","0","0","0","0","0","0","5","73","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","8","0","00","0","00","0","0","0","00","00","0","7","7","3","0","20240401","99999999","32","0010000032","0000000000","0"
"0","M","450001770","15","リフィル処方２回目（最大２回）","12","ﾘﾌｨﾙｼｮﾎｳ2ｶｲﾒ","121","051","3","0","000","0","000","999","0","0","0","0","0","11","0","0","0","0","0","0","5","73","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","8","0","00","0","00","0","0","0","00","00","0","7","7","3","0","20240401","99999999","33","0010000033","0000000000","0"
"0","M","450001870","15","リフィル処方１回目（最大３回）","12","ﾘﾌｨﾙｼｮﾎｳ1ｶｲﾒ","122","052","3","0","000","0","000","999","0","0","0","0","0","11","0","0","0","0","0","0","5","73","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","8","0","00","0","00","0","0","0","00","00","0","7","7","3","0","20240401","99999999","34","0010000034","0000000000","0"
"0","M","450001970","15","リフィル処方２回目（最大３回）","12","ﾘﾌｨﾙｼｮﾎｳ2ｶｲﾒ","123","053","3","0","000","0","000","999","0","0","0","0","0","11","0","0","0","0","0","0","5","73","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","8","0","00","0","00","0","0","0","00","00","0","7","7","3","0","20240401","99999999","35","0010000035","0000000000","0"
"0","M","450002070","15","リフィル処方３回目（最大３回）","12","ﾘﾌｨﾙｼｮﾎｳ3ｶｲﾒ","124","054","3","0","000","0","000","999","0","0","0","0","0","11","0","0","0","0","0","0","5","73","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","8","0","00","0","00","0","0","0","00","00","0","7","7","3","0","20240401","99999999","36","0010000036","0000000000","0"
"0","M","420001810","8","内服薬薬剤調製料","19","ﾅｲﾌｸﾔｸﾔｸｻﾞｲﾁｮｳｾｲﾘｮｳ","000","000","3","0","2400","0","000","999","0","0","0","0","4","20","2","0","0","0","0","0","2","06","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","1","1","00","0","03","0","100","0","00","00","0","1","1","3","2400","20240401","99999999","37","0010010001","0000000000","0"
"0","M","430003170","10","嚥下困難者用製剤加算","20","ｴﾝｹﾞｺﾝﾅﾝｼｬﾖｳｾｲｻﾞｲｶｻﾝ","023","030","3","0","8000","0","000","999","0","0","0","0","4","21","2","0","0","0","0","0","3","00","0","000","000","000","000","000","000","000","000","000","000","00","31","31","0","0","1","00","0","01","0","100","6","00","00","0","7","7","3","8000","20240401","99999999","38","0010010002","0000000000","0"
"0","M","420000210","8","屯服薬薬剤調製料","20","ﾄﾝﾌﾟｸﾔｸﾔｸｻﾞｲﾁｮｳｾｲﾘｮｳ","000","000","3","0","2100","0","000","999","0","0","0","0","4","20","2","0","0","0","0","0","2","00","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","1","3","00","0","01","0","100","0","00","00","0","1","1","3","2100","20240401","99999999","39","0010010003","0000000000","0"
"0","M","420001110","8","浸煎薬薬剤調製料","19","ｼﾝｾﾝﾔｸﾔｸｻﾞｲﾁｮｳｾｲﾘｮｳ","000","000","3","0","19000","0","000","999","0","0","0","0","4","20","2","0","0","0","0","0","2","13","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","1","6","00","0","03","0","100","0","00","00","0","1","1","3","19000","20240401","99999999","40","0010010004","0000000000","0"
"0","M","420001210","17","湯薬薬剤調製料（７日分以下の場合）","17","ﾄｳﾔｸﾔｸｻﾞｲﾁｮｳｾｲﾘｮｳ","000","000","3","1","19000","0","001","007","0","0","0","0","4","20","2","0","0","0","0","0","2","14","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","1","7","00","0","03","0","100","0","00","00","0","1","1","3","19000","20240401","99999999","41","0010010005","0000000000","0"
"0","M","420001410","23","湯薬薬剤調製料（８日分以上２８日分以下の場合）","17","ﾄｳﾔｸﾔｸｻﾞｲﾁｮｳｾｲﾘｮｳ","000","000","3","1","20000","1","008","028","1","1000","0","0","4","20","2","0","0","0","0","0","2","14","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","1","7","00","0","03","0","100","0","00","00","0","1","1","3","20000","20240401","99999999","42","0010010005","0000000000","0"
"0","M","420001510","18","湯薬薬剤調製料（２９日分以上の場合）","17","ﾄｳﾔｸﾔｸｻﾞｲﾁｮｳｾｲﾘｮｳ","000","000","3","1","40000","0","029","999","0","0","0","0","4","20","2","0","0","0","0","0","2","14","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","1","7","00","0","03","0","100","0","00","00","0","1","1","3","40000","20240401","99999999","43","0010010005","0000000000","0"
"0","M","420000310","8","注射薬薬剤調製料","20","ﾁｭｳｼｬﾔｸﾔｸｻﾞｲﾁｮｳｾｲﾘｮｳ","000","000","3","0","2600","0","000","999","0","0","0","0","4","20","2","0","0","0","0","0","2","00","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","1","4","00","0","01","0","100","0","00","00","0","1","1","3","2600","20240401","99999999","44","0010010006","0000000000","0"
"0","M","420000410","8","外用薬薬剤調製料","20","ｶﾞｲﾖｳﾔｸﾔｸｻﾞｲﾁｮｳｾｲﾘｮｳ","000","000","3","0","1000","0","000","999","0","0","0","0","4","20","2","0","0","0","0","0","2","00","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","1","5","00","0","03","0","100","0","00","00","0","1","1","3","1000","20240401","99999999","45","0010010007","0000000000","0"
"0","M","420000570","15","内服薬薬剤調製料（内服用滴剤）","19","ﾅｲﾌｸﾔｸﾔｸｻﾞｲﾁｮｳｾｲﾘｮｳ","000","000","3","0","1000","0","000","999","0","0","0","0","4","20","2","0","0","0","0","0","2","00","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","1","2","00","0","00","0","100","0","00","00","0","1","7","3","1000","20240401","99999999","46","0010010008","0000000000","0"
"0","M","430000170","20","無菌製剤処理加算（中心静脈栄養法用輸液）","14","ﾑｷﾝｾｲｻﾞｲｼｮﾘｶｻﾝ","010","047","8","0","6900","0","000","999","0","0","0","0","4","21","2","0","0","0","0","0","3","04","0","401","000","000","000","000","000","000","000","000","000","00","00","00","0","0","4","00","0","00","0","100","1","06","00","0","7","7","8","6900","20240401","99999999","47","0010010009","0000000000","0"
"0","M","430004370","16","無菌製剤処理加算（抗悪性腫瘍剤）","14","ﾑｷﾝｾｲｻﾞｲｼｮﾘｶｻﾝ","010","047","8","0","7900","0","000","999","0","0","0","0","4","21","2","0","0","0","0","0","3","04","0","401","000","000","000","000","000","000","000","000","000","00","00","00","0","0","4","00","0","00","0","100","1","06","00","0","7","7","8","7900","20240401","99999999","48","0010010009","0000000000","0"
"0","M","430004970","12","無菌製剤処理加算（麻薬）","14","ﾑｷﾝｾｲｻﾞｲｼｮﾘｶｻﾝ","010","047","8","0","6900","0","000","999","0","0","0","0","4","21","2","0","0","0","0","0","3","04","0","401","000","000","000","000","000","000","000","000","000","00","00","00","1","0","4","00","0","00","0","100","1","06","00","0","7","7","8","6900","20240401","99999999","49","0010010009","0000000000","0"
